#drkcfile delivery-date activation-date delivery-mjd activation-mjd useafter useafter-mjd
3961651ni_dkc.fits 2019-09-06 2019-09-09 58732.535417 58735.672917 2019-07-24 58688.048611
3961647ei_dkc.fits 2019-09-06 2019-09-09 58732.532639 58735.672917 2019-07-25 58689.170833
39616540i_dkc.fits 2019-09-06 2019-09-09 58732.5375 58735.672917 2019-07-26 58690.026389
3961735li_dkc.fits 2019-09-06 2019-09-09 58732.565972 58735.672917 2019-07-27 58691.154861
3961719li_dkc.fits 2019-09-06 2019-09-09 58732.554861 58735.672917 2019-07-28 58692.014583
3961736si_dkc.fits 2019-09-06 2019-09-09 58732.567361 58735.672917 2019-07-29 58693.755556
3961731bi_dkc.fits 2019-09-06 2019-09-09 58732.563194 58735.672917 2019-07-30 58694.129861
39616566i_dkc.fits 2019-09-06 2019-09-09 58732.538889 58735.672917 2019-07-31 58695.0
3961706ri_dkc.fits 2019-09-06 2019-09-09 58732.545833 58735.672917 2019-08-01 58696.083333
3961747oi_dkc.fits 2019-09-06 2019-09-09 58732.574306 58735.672917 2019-08-02 58697.059722
39617062i_dkc.fits 2019-09-06 2019-09-09 58732.545833 58735.672917 2019-08-05 58700.580556
39617379i_dkc.fits 2019-09-06 2019-09-09 58732.567361 58735.672917 2019-08-08 58703.095833
39617364i_dkc.fits 2019-09-06 2019-09-09 58732.566667 58735.672917 2019-08-09 58704.002778
3961720gi_dkc.fits 2019-09-06 2019-09-09 58732.555556 58735.672917 2019-08-10 58705.0
3961704oi_dkc.fits 2019-09-06 2019-09-09 58732.544444 58735.672917 2019-08-11 58706.277778
3961656ji_dkc.fits 2019-09-06 2019-09-09 58732.538889 58735.672917 2019-08-12 58707.020833
39617562i_dkc.fits 2019-09-06 2019-09-09 58732.580556 58735.672917 2019-08-13 58708.002778
3961658ci_dkc.fits 2019-09-06 2019-09-09 58732.540278 58735.672917 2019-08-14 58709.095833
3961720si_dkc.fits 2019-09-06 2019-09-09 58732.55625 58735.672917 2019-08-15 58710.384028
3961715ii_dkc.fits 2019-09-06 2019-09-09 58732.552083 58735.672917 2019-08-16 58711.175694
39617155i_dkc.fits 2019-09-06 2019-09-09 58732.552083 58735.672917 2019-08-17 58712.047222
3961725ni_dkc.fits 2019-09-06 2019-09-09 58732.559028 58735.672917 2019-08-17 58712.688889
39617325i_dkc.fits 2019-09-06 2019-09-09 58732.563889 58735.672917 2019-08-19 58714.020833
3961750ri_dkc.fits 2019-09-06 2019-09-09 58732.576389 58735.672917 2019-08-20 58715.008333
3961644ri_dkc.fits 2019-09-06 2019-09-09 58732.530556 58735.672917 2019-08-21 58716.002778
3961743hi_dkc.fits 2019-09-06 2019-09-09 58732.571528 58735.672917 2019-08-22 58717.0
3961726ti_dkc.fits 2019-09-06 2019-09-09 58732.560417 58735.672917 2019-08-22 58717.605556
3961802ei_dkc.fits 2019-09-06 2019-09-09 58732.584722 58735.672917 2019-08-24 58719.0
39617453i_dkc.fits 2019-09-06 2019-09-09 58732.572917 58735.672917 2019-08-25 58720.002778
39616532i_dkc.fits 2019-09-06 2019-09-09 58732.536806 58735.672917 2019-08-26 58721.121528
3961730hi_dkc.fits 2019-09-06 2019-09-09 58732.5625 58735.672917 2019-08-26 58721.967361
3961802qi_dkc.fits 2019-09-06 2019-09-09 58732.584722 58735.672917 2019-08-27 58722.821528
3961732si_dkc.fits 2019-09-06 2019-09-09 58732.564583 58735.672917 2019-08-28 58723.833333
3961718qi_dkc.fits 2019-09-06 2019-09-09 58732.554167 58735.672917 2019-08-29 58724.826389
3aa18525i_dkc.fits 2019-10-10 2019-10-10 58766.619444 58766.6375 2019-09-04 58730.767361
3aa1856ji_dkc.fits 2019-10-10 2019-10-10 58766.622222 58766.6375 2019-09-07 58733.010417
3aa1854ri_dkc.fits 2019-10-10 2019-10-10 58766.621528 58766.6375 2019-09-08 58734.0
3aa18589i_dkc.fits 2019-10-10 2019-10-10 58766.623611 58766.6375 2019-09-09 58735.195139
3aa1851li_dkc.fits 2019-10-10 2019-10-10 58766.61875 58766.6375 2019-09-10 58736.083333
3aa1852ai_dkc.fits 2019-10-10 2019-10-10 58766.619444 58766.6375 2019-09-11 58737.0
3aa18580i_dkc.fits 2019-10-10 2019-10-10 58766.623611 58766.6375 2019-09-12 58738.104167
3aa18534i_dkc.fits 2019-10-10 2019-10-10 58766.620139 58766.6375 2019-09-13 58739.173611
3aa1850ii_dkc.fits 2019-10-10 2019-10-10 58766.618056 58766.6375 2019-09-14 58740.020139
3aa1855hi_dkc.fits 2019-10-10 2019-10-10 58766.621528 58766.6375 2019-09-15 58741.0125
3aa18558i_dkc.fits 2019-10-10 2019-10-10 58766.621528 58766.6375 2019-09-16 58742.358333
3aa1857hi_dkc.fits 2019-10-10 2019-10-10 58766.622917 58766.6375 2019-09-17 58743.0
3aa18521i_dkc.fits 2019-10-10 2019-10-10 58766.619444 58766.6375 2019-09-18 58744.006944
3aa18530i_dkc.fits 2019-10-10 2019-10-10 58766.620139 58766.6375 2019-09-19 58745.164583
3aa1855ci_dkc.fits 2019-10-10 2019-10-10 58766.621528 58766.6375 2019-09-20 58746.0
3aa1857li_dkc.fits 2019-10-10 2019-10-10 58766.622917 58766.6375 2019-09-21 58747.0
3aa1851gi_dkc.fits 2019-10-10 2019-10-10 58766.61875 58766.6375 2019-09-22 58748.206944
3aa1856si_dkc.fits 2019-10-10 2019-10-10 58766.622917 58766.6375 2019-09-23 58749.074306
3aa18561i_dkc.fits 2019-10-10 2019-10-10 58766.622222 58766.6375 2019-09-23 58749.846528
3aa1856ai_dkc.fits 2019-10-10 2019-10-10 58766.622222 58766.6375 2019-09-25 58751.217361
3aa1855qi_dkc.fits 2019-10-10 2019-10-10 58766.622222 58766.6375 2019-09-25 58751.445139
3aa1857ci_dkc.fits 2019-10-10 2019-10-10 58766.622917 58766.6375 2019-09-27 58753.145139
3aa1854mi_dkc.fits 2019-10-10 2019-10-10 58766.620833 58766.6375 2019-09-28 58754.809028
3aa1853ji_dkc.fits 2019-10-10 2019-10-10 58766.620139 58766.6375 2019-09-30 58756.684028
3b618316i_dkc.fits 2019-11-06 2019-11-07 58793.563194 58794.338889 2019-10-04 58760.265278
3b61830li_dkc.fits 2019-11-06 2019-11-07 58793.5625 58794.338889 2019-10-06 58762.0
3b61828pi_dkc.fits 2019-11-06 2019-11-07 58793.561111 58794.338889 2019-10-07 58763.4375
3b61827ai_dkc.fits 2019-11-06 2019-11-07 58793.560417 58794.338889 2019-10-07 58763.958333
3b61828si_dkc.fits 2019-11-06 2019-11-07 58793.561806 58794.338889 2019-10-09 58765.208333
3b618312i_dkc.fits 2019-11-06 2019-11-07 58793.563194 58794.338889 2019-10-10 58766.833333
3b61828mi_dkc.fits 2019-11-06 2019-11-07 58793.561111 58794.338889 2019-10-11 58767.530556
3b61827hi_dkc.fits 2019-11-06 2019-11-07 58793.560417 58794.338889 2019-10-12 58768.181944
3b61830ei_dkc.fits 2019-11-06 2019-11-07 58793.5625 58794.338889 2019-10-13 58769.515278
3b618320i_dkc.fits 2019-11-06 2019-11-07 58793.563889 58794.338889 2019-10-14 58770.094444
3b61830ai_dkc.fits 2019-11-06 2019-11-07 58793.5625 58794.338889 2019-10-15 58771.017361
3b61831qi_dkc.fits 2019-11-06 2019-11-07 58793.563194 58794.338889 2019-10-16 58772.046528
3b618296i_dkc.fits 2019-11-06 2019-11-07 58793.561806 58794.338889 2019-10-17 58773.415972
3b61828ii_dkc.fits 2019-11-06 2019-11-07 58793.561111 58794.338889 2019-10-18 58774.148611
3b61829ji_dkc.fits 2019-11-06 2019-11-07 58793.561806 58794.338889 2019-10-19 58775.00625
3b61831gi_dkc.fits 2019-11-06 2019-11-07 58793.563194 58794.338889 2019-10-20 58776.0875
3b618271i_dkc.fits 2019-11-06 2019-11-07 58793.560417 58794.338889 2019-10-21 58777.317361
3b61831di_dkc.fits 2019-11-06 2019-11-07 58793.563194 58794.338889 2019-10-22 58778.183333
3b61829di_dkc.fits 2019-11-06 2019-11-07 58793.561806 58794.338889 2019-10-23 58779.193056
3b61827ri_dkc.fits 2019-11-06 2019-11-07 58793.560417 58794.338889 2019-10-24 58780.177778
3b618276i_dkc.fits 2019-11-06 2019-11-07 58793.560417 58794.338889 2019-10-25 58781.284722
3b618299i_dkc.fits 2019-11-06 2019-11-07 58793.561806 58794.338889 2019-10-26 58782.004861
3c61712ci_dkc.fits 2019-12-06 2019-12-06 58823.508333 58823.6 2019-10-31 58787.711111
3c617139i_dkc.fits 2019-12-06 2019-12-06 58823.509028 58823.6 2019-11-03 58790.019444
3c61712li_dkc.fits 2019-12-06 2019-12-06 58823.508333 58823.6 2019-11-04 58791.020833
3c61712fi_dkc.fits 2019-12-06 2019-12-06 58823.508333 58823.6 2019-11-05 58792.002778
3c61715oi_dkc.fits 2019-12-06 2019-12-06 58823.510417 58823.6 2019-11-06 58793.009028
3c617124i_dkc.fits 2019-12-06 2019-12-06 58823.508333 58823.6 2019-11-07 58794.002778
3c617156i_dkc.fits 2019-12-06 2019-12-06 58823.510417 58823.6 2019-11-08 58795.0
3c617133i_dkc.fits 2019-12-06 2019-12-06 58823.509028 58823.6 2019-11-09 58796.400694
3c61714ti_dkc.fits 2019-12-06 2019-12-06 58823.510417 58823.6 2019-11-11 58798.392361
3c61715ri_dkc.fits 2019-12-06 2019-12-06 58823.510417 58823.6 2019-11-13 58800.011111
3c617163i_dkc.fits 2019-12-06 2019-12-06 58823.511111 58823.6 2019-11-14 58801.0
3c61715li_dkc.fits 2019-12-06 2019-12-06 58823.510417 58823.6 2019-11-15 58802.00625
3c61713hi_dkc.fits 2019-12-06 2019-12-06 58823.509028 58823.6 2019-11-16 58803.066667
3c617121i_dkc.fits 2019-12-06 2019-12-06 58823.508333 58823.6 2019-11-17 58804.729167
3c61714ni_dkc.fits 2019-12-06 2019-12-06 58823.509722 58823.6 2019-11-19 58806.190972
3c61713di_dkc.fits 2019-12-06 2019-12-06 58823.509028 58823.6 2019-11-20 58807.0
3c61712ii_dkc.fits 2019-12-06 2019-12-06 58823.508333 58823.6 2019-11-21 58808.021528
3c617144i_dkc.fits 2019-12-06 2019-12-06 58823.509722 58823.6 2019-11-22 58809.0
3c617160i_dkc.fits 2019-12-06 2019-12-06 58823.511111 58823.6 2019-11-23 58810.0
3c617153i_dkc.fits 2019-12-06 2019-12-06 58823.510417 58823.6 2019-11-24 58811.055556
41f20483i_dkc.fits 2020-01-15 2020-01-16 58863.658333 58864.395139 2019-11-27 58814.575694
41f21073i_dkc.fits 2020-01-15 2020-01-16 58863.671528 58864.395139 2019-11-30 58817.045833
41f2104fi_dkc.fits 2020-01-15 2020-01-16 58863.670139 58864.395139 2019-12-01 58818.172222
41f2055fi_dkc.fits 2020-01-15 2020-01-16 58863.663889 58864.395139 2019-12-02 58819.198611
41f2108ni_dkc.fits 2020-01-15 2020-01-16 58863.672917 58864.395139 2019-12-02 58819.504167
41f2100oi_dkc.fits 2020-01-15 2020-01-16 58863.667361 58864.395139 2019-12-04 58821.856944
41f2050gi_dkc.fits 2020-01-15 2020-01-16 58863.660417 58864.395139 2019-12-06 58823.00625
41f2113gi_dkc.fits 2020-01-15 2020-01-16 58863.676389 58864.395139 2019-12-07 58824.397222
41f2105di_dkc.fits 2020-01-15 2020-01-16 58863.670833 58864.395139 2019-12-09 58826.316667
41f2053pi_dkc.fits 2020-01-15 2020-01-16 58863.6625 58864.395139 2019-12-11 58828.04375
41f21039i_dkc.fits 2020-01-15 2020-01-16 58863.669444 58864.395139 2019-12-11 58828.310417
41f21116i_dkc.fits 2020-01-15 2020-01-16 58863.674306 58864.395139 2019-12-13 58830.314583
41f2049mi_dkc.fits 2020-01-15 2020-01-16 58863.659722 58864.395139 2019-12-15 58832.0125
41f20479i_dkc.fits 2020-01-15 2020-01-16 58863.658333 58864.395139 2019-12-15 58832.336806
41f20531i_dkc.fits 2020-01-15 2020-01-16 58863.661806 58864.395139 2019-12-18 58835.006944
41f21068i_dkc.fits 2020-01-15 2020-01-16 58863.671528 58864.395139 2019-12-19 58836.072222
41f2111ti_dkc.fits 2020-01-15 2020-01-16 58863.675 58864.395139 2019-12-20 58837.882639
41f2107si_dkc.fits 2020-01-15 2020-01-16 58863.672222 58864.395139 2019-12-22 58839.011806
41f2054ki_dkc.fits 2020-01-15 2020-01-16 58863.663194 58864.395139 2019-12-23 58840.252778
41o1714ai_dkc.fits 2020-01-24 2020-01-24 58872.509722 58872.605556 2019-12-26 58843.338194
41o1711ii_dkc.fits 2020-01-24 2020-01-24 58872.507639 58872.605556 2019-12-28 58845.0
41o1712ei_dkc.fits 2020-01-24 2020-01-24 58872.508333 58872.605556 2019-12-29 58846.120833
41o1714di_dkc.fits 2020-01-24 2020-01-24 58872.509722 58872.605556 2019-12-30 58847.208333
41o1711ci_dkc.fits 2020-01-24 2020-01-24 58872.507639 58872.605556 2019-12-31 58848.05
41o17153i_dkc.fits 2020-01-24 2020-01-24 58872.510417 58872.605556 2020-01-01 58849.125
41o1712ti_dkc.fits 2020-01-24 2020-01-24 58872.509028 58872.605556 2020-01-02 58850.166667
41o1710ri_dkc.fits 2020-01-24 2020-01-24 58872.506944 58872.605556 2020-01-03 58851.175694
41o1713hi_dkc.fits 2020-01-24 2020-01-24 58872.509028 58872.605556 2020-01-04 58852.002778
41o17124i_dkc.fits 2020-01-24 2020-01-24 58872.508333 58872.605556 2020-01-05 58853.346528
41o1712ki_dkc.fits 2020-01-24 2020-01-24 58872.508333 58872.605556 2020-01-06 58854.477778
41o17140i_dkc.fits 2020-01-24 2020-01-24 58872.509722 58872.605556 2020-01-07 58855.607639
41o17144i_dkc.fits 2020-01-24 2020-01-24 58872.509722 58872.605556 2020-01-08 58856.142361
41o17147i_dkc.fits 2020-01-24 2020-01-24 58872.509722 58872.605556 2020-01-09 58857.454861
41o1712ni_dkc.fits 2020-01-24 2020-01-24 58872.508333 58872.605556 2020-01-09 58857.990278
41o17150i_dkc.fits 2020-01-24 2020-01-24 58872.510417 58872.605556 2020-01-11 58859.00625
41o1710oi_dkc.fits 2020-01-24 2020-01-24 58872.506944 58872.605556 2020-01-12 58860.040278
41o1713oi_dkc.fits 2020-01-24 2020-01-24 58872.509028 58872.605556 2020-01-13 58861.216667
41o17110i_dkc.fits 2020-01-24 2020-01-24 58872.507639 58872.605556 2020-01-14 58862.00625
41o1713ri_dkc.fits 2020-01-24 2020-01-24 58872.509028 58872.605556 2020-01-15 58863.0
41o1714ri_dkc.fits 2020-01-24 2020-01-24 58872.509722 58872.605556 2020-01-16 58864.016667
41o1714gi_dkc.fits 2020-01-24 2020-01-24 58872.509722 58872.605556 2020-01-17 58865.190972
43b1646fi_dkc.fits 2020-03-11 2020-03-11 58919.531944 58919.647917 2020-01-20 58868.647917
43b1652bi_dkc.fits 2020-03-11 2020-03-11 58919.536111 58919.647917 2020-01-22 58870.583333
43b16475i_dkc.fits 2020-03-11 2020-03-11 58919.532639 58919.647917 2020-01-24 58872.009028
43b1649ci_dkc.fits 2020-03-11 2020-03-11 58919.534028 58919.647917 2020-01-24 58872.338889
43b16503i_dkc.fits 2020-03-11 2020-03-11 58919.534722 58919.647917 2020-01-25 58873.4375
43b1650ki_dkc.fits 2020-03-11 2020-03-11 58919.534722 58919.647917 2020-01-27 58875.14375
43b16514i_dkc.fits 2020-03-11 2020-03-11 58919.535417 58919.647917 2020-01-28 58876.002778
43b1647ni_dkc.fits 2020-03-11 2020-03-11 58919.532639 58919.647917 2020-01-29 58877.027083
43b1651ci_dkc.fits 2020-03-11 2020-03-11 58919.535417 58919.647917 2020-01-30 58878.048611
43b16518i_dkc.fits 2020-03-11 2020-03-11 58919.535417 58919.647917 2020-01-31 58879.040972
43b16523i_dkc.fits 2020-03-11 2020-03-11 58919.536111 58919.647917 2020-02-01 58880.041667
43b1646ri_dkc.fits 2020-03-11 2020-03-11 58919.531944 58919.647917 2020-02-02 58881.0
43b1646bi_dkc.fits 2020-03-11 2020-03-11 58919.531944 58919.647917 2020-02-03 58882.088889
43b1650ci_dkc.fits 2020-03-11 2020-03-11 58919.534722 58919.647917 2020-02-04 58883.696528
43b1651ki_dkc.fits 2020-03-11 2020-03-11 58919.535417 58919.647917 2020-02-06 58885.0
43b1650ti_dkc.fits 2020-03-11 2020-03-11 58919.535417 58919.647917 2020-02-07 58886.194444
43b1648oi_dkc.fits 2020-03-11 2020-03-11 58919.533333 58919.647917 2020-02-08 58887.024306
43b16463i_dkc.fits 2020-03-11 2020-03-11 58919.531944 58919.647917 2020-02-09 58888.0125
43b1651ti_dkc.fits 2020-03-11 2020-03-11 58919.536111 58919.647917 2020-02-10 58889.229167
43b1649ki_dkc.fits 2020-03-11 2020-03-11 58919.534028 58919.647917 2020-02-10 58889.333333
43b16467i_dkc.fits 2020-03-11 2020-03-11 58919.531944 58919.647917 2020-02-11 58890.304167
43b1649gi_dkc.fits 2020-03-11 2020-03-11 58919.534028 58919.647917 2020-02-12 58891.322222
43b1649ti_dkc.fits 2020-03-11 2020-03-11 58919.534722 58919.647917 2020-02-13 58892.701389
43b1648ti_dkc.fits 2020-03-11 2020-03-11 58919.534028 58919.647917 2020-02-14 58893.872222
43b1648ai_dkc.fits 2020-03-11 2020-03-11 58919.533333 58919.647917 2020-02-15 58894.475
43b1651pi_dkc.fits 2020-03-11 2020-03-11 58919.535417 58919.647917 2020-02-16 58895.467361
43p19071i_dkc.fits 2020-03-25 2020-03-25 58933.629861 58933.672222 2020-02-19 58898.903472
43p1906oi_dkc.fits 2020-03-25 2020-03-25 58933.629167 58933.672222 2020-02-22 58901.149306
43p19082i_dkc.fits 2020-03-25 2020-03-25 58933.630556 58933.672222 2020-02-23 58902.0
43p19064i_dkc.fits 2020-03-25 2020-03-25 58933.629167 58933.672222 2020-02-24 58903.020833
43p1906hi_dkc.fits 2020-03-25 2020-03-25 58933.629167 58933.672222 2020-02-25 58904.200694
43p1906si_dkc.fits 2020-03-25 2020-03-25 58933.629861 58933.672222 2020-02-26 58905.0
43p1909li_dkc.fits 2020-03-25 2020-03-25 58933.63125 58933.672222 2020-02-27 58906.0
43p19097i_dkc.fits 2020-03-25 2020-03-25 58933.63125 58933.672222 2020-02-28 58907.760417
43p1909ei_dkc.fits 2020-03-25 2020-03-25 58933.63125 58933.672222 2020-03-01 58909.0
43p19101i_dkc.fits 2020-03-25 2020-03-25 58933.631944 58933.672222 2020-03-02 58910.027083
43p1910fi_dkc.fits 2020-03-25 2020-03-25 58933.631944 58933.672222 2020-03-03 58911.0
43p19119i_dkc.fits 2020-03-25 2020-03-25 58933.632639 58933.672222 2020-03-04 58912.002778
43p1908ri_dkc.fits 2020-03-25 2020-03-25 58933.630556 58933.672222 2020-03-04 58912.584722
43p19104i_dkc.fits 2020-03-25 2020-03-25 58933.631944 58933.672222 2020-03-06 58914.145833
43p1907si_dkc.fits 2020-03-25 2020-03-25 58933.630556 58933.672222 2020-03-07 58915.108333
43p1907bi_dkc.fits 2020-03-25 2020-03-25 58933.629861 58933.672222 2020-03-08 58916.03125
43p1908ji_dkc.fits 2020-03-25 2020-03-25 58933.630556 58933.672222 2020-03-09 58917.113889
43p19078i_dkc.fits 2020-03-25 2020-03-25 58933.629861 58933.672222 2020-03-10 58918.0375
43p1906ei_dkc.fits 2020-03-25 2020-03-25 58933.629167 58933.672222 2020-03-11 58919.017361
43p19067i_dkc.fits 2020-03-25 2020-03-25 58933.629167 58933.672222 2020-03-12 58920.004167
43p1906li_dkc.fits 2020-03-25 2020-03-25 58933.629167 58933.672222 2020-03-13 58921.023611
43p19115i_dkc.fits 2020-03-25 2020-03-25 58933.632639 58933.672222 2020-03-14 58922.016667
43p1909oi_dkc.fits 2020-03-25 2020-03-25 58933.63125 58933.672222 2020-03-15 58923.047917
43p1908gi_dkc.fits 2020-03-25 2020-03-25 58933.630556 58933.672222 2020-03-16 58924.383333
44k2053ci_dkc.fits 2020-04-20 2020-04-21 58959.703472 58960.445139 2020-03-19 58927.6625
44k20500i_dkc.fits 2020-04-20 2020-04-21 58959.701389 58960.445139 2020-03-21 58929.888194
44k2050ji_dkc.fits 2020-04-20 2020-04-21 58959.701389 58960.445139 2020-03-22 58930.470139
44k20481i_dkc.fits 2020-04-20 2020-04-21 58959.7 58960.445139 2020-03-23 58931.345139
44k2048fi_dkc.fits 2020-04-20 2020-04-21 58959.7 58960.445139 2020-03-24 58932.625
44k2049li_dkc.fits 2020-04-20 2020-04-21 58959.700694 58960.445139 2020-03-25 58933.573611
44k2050oi_dkc.fits 2020-04-20 2020-04-21 58959.701389 58960.445139 2020-03-26 58934.345139
44k2054di_dkc.fits 2020-04-20 2020-04-21 58959.704167 58960.445139 2020-03-27 58935.811111
44k20520i_dkc.fits 2020-04-20 2020-04-21 58959.702778 58960.445139 2020-03-28 58936.836806
44k2047mi_dkc.fits 2020-04-20 2020-04-21 58959.699306 58960.445139 2020-03-30 58938.0
44k20513i_dkc.fits 2020-04-20 2020-04-21 58959.702083 58960.445139 2020-03-31 58939.0
44k2047qi_dkc.fits 2020-04-20 2020-04-21 58959.699306 58960.445139 2020-04-01 58940.053472
44k2053pi_dkc.fits 2020-04-20 2020-04-21 58959.703472 58960.445139 2020-04-02 58941.0
44k2050fi_dkc.fits 2020-04-20 2020-04-21 58959.701389 58960.445139 2020-04-03 58942.019444
44k2049ci_dkc.fits 2020-04-20 2020-04-21 58959.700694 58960.445139 2020-04-04 58943.00625
44k20544i_dkc.fits 2020-04-20 2020-04-21 58959.704167 58960.445139 2020-04-05 58944.002778
44k20548i_dkc.fits 2020-04-20 2020-04-21 58959.704167 58960.445139 2020-04-06 58945.061806
44k20518i_dkc.fits 2020-04-20 2020-04-21 58959.702083 58960.445139 2020-04-07 58946.00625
44k2049pi_dkc.fits 2020-04-20 2020-04-21 58959.700694 58960.445139 2020-04-08 58947.074306
44k2052ni_dkc.fits 2020-04-20 2020-04-21 58959.702778 58960.445139 2020-04-09 58948.104861
44k20532i_dkc.fits 2020-04-20 2020-04-21 58959.703472 58960.445139 2020-04-10 58949.00625
44k20505i_dkc.fits 2020-04-20 2020-04-21 58959.701389 58960.445139 2020-04-11 58950.154167
44k20540i_dkc.fits 2020-04-20 2020-04-21 58959.704167 58960.445139 2020-04-12 58951.076389
44k2046ti_dkc.fits 2020-04-20 2020-04-21 58959.699306 58960.445139 2020-04-13 58952.029861
44k2051hi_dkc.fits 2020-04-20 2020-04-21 58959.702083 58960.445139 2020-04-14 58953.0
45m1823si_dkc.fits 2020-05-22 2020-05-22 58991.599306 58991.661806 2020-04-16 58955.64375
45m18256i_dkc.fits 2020-05-22 2020-05-22 58991.600694 58991.661806 2020-04-19 58958.081944
45m18246i_dkc.fits 2020-05-22 2020-05-22 58991.6 58991.661806 2020-04-20 58959.316667
45m1825pi_dkc.fits 2020-05-22 2020-05-22 58991.600694 58991.661806 2020-04-21 58960.308333
45m1821mi_dkc.fits 2020-05-22 2020-05-22 58991.597917 58991.661806 2020-04-23 58962.195139
45m1824si_dkc.fits 2020-05-22 2020-05-22 58991.6 58991.661806 2020-04-24 58963.13125
45m1824pi_dkc.fits 2020-05-22 2020-05-22 58991.6 58991.661806 2020-04-25 58964.138194
45m1823pi_dkc.fits 2020-05-22 2020-05-22 58991.599306 58991.661806 2020-04-26 58965.029861
45m1822ai_dkc.fits 2020-05-22 2020-05-22 58991.598611 58991.661806 2020-04-27 58966.022222
45m1825ci_dkc.fits 2020-05-22 2020-05-22 58991.600694 58991.661806 2020-04-28 58967.109722
45m1822fi_dkc.fits 2020-05-22 2020-05-22 58991.598611 58991.661806 2020-04-29 58968.009722
45m18225i_dkc.fits 2020-05-22 2020-05-22 58991.598611 58991.661806 2020-04-30 58969.0
45m1822ni_dkc.fits 2020-05-22 2020-05-22 58991.598611 58991.661806 2020-05-01 58970.011111
45m1824ki_dkc.fits 2020-05-22 2020-05-22 58991.6 58991.661806 2020-05-02 58971.0
45m1825ni_dkc.fits 2020-05-22 2020-05-22 58991.600694 58991.661806 2020-05-03 58972.002778
45m1825ki_dkc.fits 2020-05-22 2020-05-22 58991.600694 58991.661806 2020-05-04 58973.061806
45m18236i_dkc.fits 2020-05-22 2020-05-22 58991.599306 58991.661806 2020-05-05 58974.498611
45m1825fi_dkc.fits 2020-05-22 2020-05-22 58991.600694 58991.661806 2020-05-06 58975.5
